video_path,rel_path,raw_label,file_name,ext,normalized_label,canonical_label
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_clarinet\_57zBYVbemI_000404_000414.mp4,playing_clarinet/_57zBYVbemI_000404_000414.mp4,playing_clarinet,_57zBYVbemI_000404_000414.mp4,.mp4,playing clarinet,playing clarinet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_clarinet\_A0q3gP079U_000357_000367.mp4,playing_clarinet/_A0q3gP079U_000357_000367.mp4,playing_clarinet,_A0q3gP079U_000357_000367.mp4,.mp4,playing clarinet,playing clarinet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_clarinet\__QJVp_Kncs_000167_000177.mp4,playing_clarinet/__QJVp_Kncs_000167_000177.mp4,playing_clarinet,__QJVp_Kncs_000167_000177.mp4,.mp4,playing clarinet,playing clarinet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_controller\_Ghlrj9M1PA_000299_000309.mp4,playing_controller/_Ghlrj9M1PA_000299_000309.mp4,playing_controller,_Ghlrj9M1PA_000299_000309.mp4,.mp4,playing controller,playing controller
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_controller\_Ia5wj0bdoQ_000154_000164.mp4,playing_controller/_Ia5wj0bdoQ_000154_000164.mp4,playing_controller,_Ia5wj0bdoQ_000154_000164.mp4,.mp4,playing controller,playing controller
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_controller\_jEFxMLELSc_000130_000140.mp4,playing_controller/_jEFxMLELSc_000130_000140.mp4,playing_controller,_jEFxMLELSc_000130_000140.mp4,.mp4,playing controller,playing controller
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cricket\_0rEkTdyLT4_000071_000081.mp4,playing_cricket/_0rEkTdyLT4_000071_000081.mp4,playing_cricket,_0rEkTdyLT4_000071_000081.mp4,.mp4,playing cricket,playing cricket
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cricket\_4cm8SJOPws_000062_000072.mp4,playing_cricket/_4cm8SJOPws_000062_000072.mp4,playing_cricket,_4cm8SJOPws_000062_000072.mp4,.mp4,playing cricket,playing cricket
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cricket\__TjsSCz45Q_000087_000097.mp4,playing_cricket/__TjsSCz45Q_000087_000097.mp4,playing_cricket,__TjsSCz45Q_000087_000097.mp4,.mp4,playing cricket,playing cricket
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cymbals\_-LucepPn5k_000049_000059.mp4,playing_cymbals/_-LucepPn5k_000049_000059.mp4,playing_cymbals,_-LucepPn5k_000049_000059.mp4,.mp4,playing cymbals,playing cymbals
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cymbals\_-Uvggcpohg_000053_000063.mp4,playing_cymbals/_-Uvggcpohg_000053_000063.mp4,playing_cymbals,_-Uvggcpohg_000053_000063.mp4,.mp4,playing cymbals,playing cymbals
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_cymbals\_3QNaRTbXOg_000051_000061.mp4,playing_cymbals/_3QNaRTbXOg_000051_000061.mp4,playing_cymbals,_3QNaRTbXOg_000051_000061.mp4,.mp4,playing cymbals,playing cymbals
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_didgeridoo\_-AmcKwQmPs_000015_000025.mp4,playing_didgeridoo/_-AmcKwQmPs_000015_000025.mp4,playing_didgeridoo,_-AmcKwQmPs_000015_000025.mp4,.mp4,playing didgeridoo,playing didgeridoo
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_didgeridoo\_0hTw7Ev8d0_000023_000033.mp4,playing_didgeridoo/_0hTw7Ev8d0_000023_000033.mp4,playing_didgeridoo,_0hTw7Ev8d0_000023_000033.mp4,.mp4,playing didgeridoo,playing didgeridoo
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_didgeridoo\_84D4N3fzOE_000195_000205.mp4,playing_didgeridoo/_84D4N3fzOE_000195_000205.mp4,playing_didgeridoo,_84D4N3fzOE_000195_000205.mp4,.mp4,playing didgeridoo,playing didgeridoo
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_drums\_9pC6FvYj3w_000021_000031.mp4,playing_drums/_9pC6FvYj3w_000021_000031.mp4,playing_drums,_9pC6FvYj3w_000021_000031.mp4,.mp4,playing drums,playing drums
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_drums\_bunvW0G_8E_000010_000020.mp4,playing_drums/_bunvW0G_8E_000010_000020.mp4,playing_drums,_bunvW0G_8E_000010_000020.mp4,.mp4,playing drums,playing drums
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_drums\_E_zz3ryPsI_000000_000010.mp4,playing_drums/_E_zz3ryPsI_000000_000010.mp4,playing_drums,_E_zz3ryPsI_000000_000010.mp4,.mp4,playing drums,playing drums
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_flute\_6bC-ROSDQc_000130_000140.mp4,playing_flute/_6bC-ROSDQc_000130_000140.mp4,playing_flute,_6bC-ROSDQc_000130_000140.mp4,.mp4,playing flute,playing flute
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_flute\_cn7QcEawdc_000000_000010.mp4,playing_flute/_cn7QcEawdc_000000_000010.mp4,playing_flute,_cn7QcEawdc_000000_000010.mp4,.mp4,playing flute,playing flute
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_flute\_lByaCsReh8_000077_000087.mp4,playing_flute/_lByaCsReh8_000077_000087.mp4,playing_flute,_lByaCsReh8_000077_000087.mp4,.mp4,playing flute,playing flute
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_guitar\_1Imx7_g92w_000035_000045.mp4,playing_guitar/_1Imx7_g92w_000035_000045.mp4,playing_guitar,_1Imx7_g92w_000035_000045.mp4,.mp4,playing guitar,playing guitar
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_guitar\_7YbV4NyJXE_000074_000084.mp4,playing_guitar/_7YbV4NyJXE_000074_000084.mp4,playing_guitar,_7YbV4NyJXE_000074_000084.mp4,.mp4,playing guitar,playing guitar
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_guitar\_bpuUw9GvV8_000159_000169.mp4,playing_guitar/_bpuUw9GvV8_000159_000169.mp4,playing_guitar,_bpuUw9GvV8_000159_000169.mp4,.mp4,playing guitar,playing guitar
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harmonica\_8pBmZC3o1E_000004_000014.mp4,playing_harmonica/_8pBmZC3o1E_000004_000014.mp4,playing_harmonica,_8pBmZC3o1E_000004_000014.mp4,.mp4,playing harmonica,playing harmonica
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harmonica\_IgRmTODPJw_000072_000082.mp4,playing_harmonica/_IgRmTODPJw_000072_000082.mp4,playing_harmonica,_IgRmTODPJw_000072_000082.mp4,.mp4,playing harmonica,playing harmonica
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harmonica\_q0GyjC6le8_000179_000189.mp4,playing_harmonica/_q0GyjC6le8_000179_000189.mp4,playing_harmonica,_q0GyjC6le8_000179_000189.mp4,.mp4,playing harmonica,playing harmonica
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harp\_3WIb1leifY_000026_000036.mp4,playing_harp/_3WIb1leifY_000026_000036.mp4,playing_harp,_3WIb1leifY_000026_000036.mp4,.mp4,playing harp,playing harp
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harp\_4-JZgg1tVo_000029_000039.mp4,playing_harp/_4-JZgg1tVo_000029_000039.mp4,playing_harp,_4-JZgg1tVo_000029_000039.mp4,.mp4,playing harp,playing harp
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_harp\___qijXy2f0_000011_000021.mp4,playing_harp/___qijXy2f0_000011_000021.mp4,playing_harp,___qijXy2f0_000011_000021.mp4,.mp4,playing harp,playing harp
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ice_hockey\_7kd_mjewO4_000021_000031.mp4,playing_ice_hockey/_7kd_mjewO4_000021_000031.mp4,playing_ice_hockey,_7kd_mjewO4_000021_000031.mp4,.mp4,playing ice hockey,playing ice hockey
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ice_hockey\_bWPiJpSycs_000015_000025.mp4,playing_ice_hockey/_bWPiJpSycs_000015_000025.mp4,playing_ice_hockey,_bWPiJpSycs_000015_000025.mp4,.mp4,playing ice hockey,playing ice hockey
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ice_hockey\_dK4TzMrodg_000068_000078.mp4,playing_ice_hockey/_dK4TzMrodg_000068_000078.mp4,playing_ice_hockey,_dK4TzMrodg_000068_000078.mp4,.mp4,playing ice hockey,playing ice hockey
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_keyboard\_0olcFeEZLM_000556_000566.mp4,playing_keyboard/_0olcFeEZLM_000556_000566.mp4,playing_keyboard,_0olcFeEZLM_000556_000566.mp4,.mp4,playing keyboard,playing keyboard
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_keyboard\_9miCi6AMmI_000018_000028.mp4,playing_keyboard/_9miCi6AMmI_000018_000028.mp4,playing_keyboard,_9miCi6AMmI_000018_000028.mp4,.mp4,playing keyboard,playing keyboard
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_keyboard\_E7Dp6FyF_0_000013_000023.mp4,playing_keyboard/_E7Dp6FyF_0_000013_000023.mp4,playing_keyboard,_E7Dp6FyF_0_000013_000023.mp4,.mp4,playing keyboard,playing keyboard
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_kickball\_2eDN8zmgU0_000364_000374.mp4,playing_kickball/_2eDN8zmgU0_000364_000374.mp4,playing_kickball,_2eDN8zmgU0_000364_000374.mp4,.mp4,playing kickball,playing kickball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_kickball\_a5A9OjthhA_000197_000207.mp4,playing_kickball/_a5A9OjthhA_000197_000207.mp4,playing_kickball,_a5A9OjthhA_000197_000207.mp4,.mp4,playing kickball,playing kickball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_kickball\_bQM3qz08IU_000010_000020.mp4,playing_kickball/_bQM3qz08IU_000010_000020.mp4,playing_kickball,_bQM3qz08IU_000010_000020.mp4,.mp4,playing kickball,playing kickball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_monopoly\_apRz5T3784_001123_001133.mp4,playing_monopoly/_apRz5T3784_001123_001133.mp4,playing_monopoly,_apRz5T3784_001123_001133.mp4,.mp4,playing monopoly,playing monopoly
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_monopoly\_EGC8vcSmfo_000061_000071.mp4,playing_monopoly/_EGC8vcSmfo_000061_000071.mp4,playing_monopoly,_EGC8vcSmfo_000061_000071.mp4,.mp4,playing monopoly,playing monopoly
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_monopoly\_fMt0JzNMb0_000218_000228.mp4,playing_monopoly/_fMt0JzNMb0_000218_000228.mp4,playing_monopoly,_fMt0JzNMb0_000218_000228.mp4,.mp4,playing monopoly,playing monopoly
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_organ\_beTktk-3FU_000018_000028.mp4,playing_organ/_beTktk-3FU_000018_000028.mp4,playing_organ,_beTktk-3FU_000018_000028.mp4,.mp4,playing organ,playing organ
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_organ\_eLWrZvGJEQ_000019_000029.mp4,playing_organ/_eLWrZvGJEQ_000019_000029.mp4,playing_organ,_eLWrZvGJEQ_000019_000029.mp4,.mp4,playing organ,playing organ
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_organ\_ewUFPEonBA_000040_000050.mp4,playing_organ/_ewUFPEonBA_000040_000050.mp4,playing_organ,_ewUFPEonBA_000040_000050.mp4,.mp4,playing organ,playing organ
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_paintball\_2fF8CMtd9U_000024_000034.mp4,playing_paintball/_2fF8CMtd9U_000024_000034.mp4,playing_paintball,_2fF8CMtd9U_000024_000034.mp4,.mp4,playing paintball,playing paintball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_paintball\_4yn7WoV2A4_000003_000013.mp4,playing_paintball/_4yn7WoV2A4_000003_000013.mp4,playing_paintball,_4yn7WoV2A4_000003_000013.mp4,.mp4,playing paintball,playing paintball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_paintball\_6WBV65LGR0_000017_000027.mp4,playing_paintball/_6WBV65LGR0_000017_000027.mp4,playing_paintball,_6WBV65LGR0_000017_000027.mp4,.mp4,playing paintball,playing paintball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_piano\_aiAa1h-v20_000001_000011.mp4,playing_piano/_aiAa1h-v20_000001_000011.mp4,playing_piano,_aiAa1h-v20_000001_000011.mp4,.mp4,playing piano,playing piano
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_piano\_g3bpx8q9pQ_000020_000030.mp4,playing_piano/_g3bpx8q9pQ_000020_000030.mp4,playing_piano,_g3bpx8q9pQ_000020_000030.mp4,.mp4,playing piano,playing piano
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_piano\_GSR3Q1dww8_000152_000162.mp4,playing_piano/_GSR3Q1dww8_000152_000162.mp4,playing_piano,_GSR3Q1dww8_000152_000162.mp4,.mp4,playing piano,playing piano
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_poker\_EgtzUjA3yc_000059_000069.mp4,playing_poker/_EgtzUjA3yc_000059_000069.mp4,playing_poker,_EgtzUjA3yc_000059_000069.mp4,.mp4,playing poker,playing poker
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_poker\_jbXwx4j1Bs_000086_000096.mp4,playing_poker/_jbXwx4j1Bs_000086_000096.mp4,playing_poker,_jbXwx4j1Bs_000086_000096.mp4,.mp4,playing poker,playing poker
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_poker\_nRs46xixQU_000011_000021.mp4,playing_poker/_nRs46xixQU_000011_000021.mp4,playing_poker,_nRs46xixQU_000011_000021.mp4,.mp4,playing poker,playing poker
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_recorder\_5hCi2knIYI_000067_000077.mp4,playing_recorder/_5hCi2knIYI_000067_000077.mp4,playing_recorder,_5hCi2knIYI_000067_000077.mp4,.mp4,playing recorder,playing recorder
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_recorder\_c_PECJMQPo_000002_000012.mp4,playing_recorder/_c_PECJMQPo_000002_000012.mp4,playing_recorder,_c_PECJMQPo_000002_000012.mp4,.mp4,playing recorder,playing recorder
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_recorder\_FCXrvqlz7c_000002_000012.mp4,playing_recorder/_FCXrvqlz7c_000002_000012.mp4,playing_recorder,_FCXrvqlz7c_000002_000012.mp4,.mp4,playing recorder,playing recorder
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_saxophone\_3rsoMHSF4o_000050_000060.mp4,playing_saxophone/_3rsoMHSF4o_000050_000060.mp4,playing_saxophone,_3rsoMHSF4o_000050_000060.mp4,.mp4,playing saxophone,playing saxophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_saxophone\_4oeE5Yi4Pg_000067_000077.mp4,playing_saxophone/_4oeE5Yi4Pg_000067_000077.mp4,playing_saxophone,_4oeE5Yi4Pg_000067_000077.mp4,.mp4,playing saxophone,playing saxophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_saxophone\_6Qfa_c0x2Q_000001_000011.mp4,playing_saxophone/_6Qfa_c0x2Q_000001_000011.mp4,playing_saxophone,_6Qfa_c0x2Q_000001_000011.mp4,.mp4,playing saxophone,playing saxophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_squash_or_racquetball\_3Gr93mtwgE_000079_000089.mp4,playing_squash_or_racquetball/_3Gr93mtwgE_000079_000089.mp4,playing_squash_or_racquetball,_3Gr93mtwgE_000079_000089.mp4,.mp4,playing squash or racquetball,playing squash or racquetball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_squash_or_racquetball\_5TcV62vV3o_000242_000252.mp4,playing_squash_or_racquetball/_5TcV62vV3o_000242_000252.mp4,playing_squash_or_racquetball,_5TcV62vV3o_000242_000252.mp4,.mp4,playing squash or racquetball,playing squash or racquetball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_squash_or_racquetball\_5VJcnrEgbg_000004_000014.mp4,playing_squash_or_racquetball/_5VJcnrEgbg_000004_000014.mp4,playing_squash_or_racquetball,_5VJcnrEgbg_000004_000014.mp4,.mp4,playing squash or racquetball,playing squash or racquetball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_tennis\_0m_YMpQayA_000168_000178.mp4,playing_tennis/_0m_YMpQayA_000168_000178.mp4,playing_tennis,_0m_YMpQayA_000168_000178.mp4,.mp4,playing tennis,playing tennis
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_tennis\_5B4t4qweUA_000237_000247.mp4,playing_tennis/_5B4t4qweUA_000237_000247.mp4,playing_tennis,_5B4t4qweUA_000237_000247.mp4,.mp4,playing tennis,playing tennis
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_tennis\_aiLR1SkoXI_000046_000056.mp4,playing_tennis/_aiLR1SkoXI_000046_000056.mp4,playing_tennis,_aiLR1SkoXI_000046_000056.mp4,.mp4,playing tennis,playing tennis
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trombone\_AQc7VBUQZM_000029_000039.mp4,playing_trombone/_AQc7VBUQZM_000029_000039.mp4,playing_trombone,_AQc7VBUQZM_000029_000039.mp4,.mp4,playing trombone,playing trombone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trombone\_DdjSn7KjJ8_000023_000033.mp4,playing_trombone/_DdjSn7KjJ8_000023_000033.mp4,playing_trombone,_DdjSn7KjJ8_000023_000033.mp4,.mp4,playing trombone,playing trombone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trombone\_d_EV_yBScg_000237_000247.mp4,playing_trombone/_d_EV_yBScg_000237_000247.mp4,playing_trombone,_d_EV_yBScg_000237_000247.mp4,.mp4,playing trombone,playing trombone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trumpet\_0o-lYiNip8_000007_000017.mp4,playing_trumpet/_0o-lYiNip8_000007_000017.mp4,playing_trumpet,_0o-lYiNip8_000007_000017.mp4,.mp4,playing trumpet,playing trumpet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trumpet\_1T71I8pk3M_000027_000037.mp4,playing_trumpet/_1T71I8pk3M_000027_000037.mp4,playing_trumpet,_1T71I8pk3M_000027_000037.mp4,.mp4,playing trumpet,playing trumpet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_trumpet\_2bwLSwycQU_000065_000075.mp4,playing_trumpet/_2bwLSwycQU_000065_000075.mp4,playing_trumpet,_2bwLSwycQU_000065_000075.mp4,.mp4,playing trumpet,playing trumpet
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ukulele\_-ehtlYbWNo_000066_000076.mp4,playing_ukulele/_-ehtlYbWNo_000066_000076.mp4,playing_ukulele,_-ehtlYbWNo_000066_000076.mp4,.mp4,playing ukulele,playing ukulele
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ukulele\_dRqfb20DdU_000183_000193.mp4,playing_ukulele/_dRqfb20DdU_000183_000193.mp4,playing_ukulele,_dRqfb20DdU_000183_000193.mp4,.mp4,playing ukulele,playing ukulele
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_ukulele\__DTyifW788_000151_000161.mp4,playing_ukulele/__DTyifW788_000151_000161.mp4,playing_ukulele,__DTyifW788_000151_000161.mp4,.mp4,playing ukulele,playing ukulele
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_violin\_0nleJ8wm9I_000002_000012.mp4,playing_violin/_0nleJ8wm9I_000002_000012.mp4,playing_violin,_0nleJ8wm9I_000002_000012.mp4,.mp4,playing violin,playing violin
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_violin\_3opdwV1QW0_000050_000060.mp4,playing_violin/_3opdwV1QW0_000050_000060.mp4,playing_violin,_3opdwV1QW0_000050_000060.mp4,.mp4,playing violin,playing violin
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_violin\_be_UgD-_u8_000345_000355.mp4,playing_violin/_be_UgD-_u8_000345_000355.mp4,playing_violin,_be_UgD-_u8_000345_000355.mp4,.mp4,playing violin,playing violin
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_volleyball\_2dmQC7EjLU_000003_000013.mp4,playing_volleyball/_2dmQC7EjLU_000003_000013.mp4,playing_volleyball,_2dmQC7EjLU_000003_000013.mp4,.mp4,playing volleyball,playing volleyball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_volleyball\_jsEG6wG6x8_000006_000016.mp4,playing_volleyball/_jsEG6wG6x8_000006_000016.mp4,playing_volleyball,_jsEG6wG6x8_000006_000016.mp4,.mp4,playing volleyball,playing volleyball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_volleyball\_LQ-2JH5I4U_000015_000025.mp4,playing_volleyball/_LQ-2JH5I4U_000015_000025.mp4,playing_volleyball,_LQ-2JH5I4U_000015_000025.mp4,.mp4,playing volleyball,playing volleyball
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_xylophone\_AJTZMh6fkc_000040_000050.mp4,playing_xylophone/_AJTZMh6fkc_000040_000050.mp4,playing_xylophone,_AJTZMh6fkc_000040_000050.mp4,.mp4,playing xylophone,playing xylophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_xylophone\_cKSkS1Fijw_000035_000045.mp4,playing_xylophone/_cKSkS1Fijw_000035_000045.mp4,playing_xylophone,_cKSkS1Fijw_000035_000045.mp4,.mp4,playing xylophone,playing xylophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\playing_xylophone\_jzaalf_Wg4_000004_000014.mp4,playing_xylophone/_jzaalf_Wg4_000004_000014.mp4,playing_xylophone,_jzaalf_Wg4_000004_000014.mp4,.mp4,playing xylophone,playing xylophone
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\pole_vault\_0Dhj9_7EgM_000003_000013.mp4,pole_vault/_0Dhj9_7EgM_000003_000013.mp4,pole_vault,_0Dhj9_7EgM_000003_000013.mp4,.mp4,pole vault,pole vault
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\pole_vault\_7Y7F11yUnw_000004_000014.mp4,pole_vault/_7Y7F11yUnw_000004_000014.mp4,pole_vault,_7Y7F11yUnw_000004_000014.mp4,.mp4,pole vault,pole vault
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\pole_vault\_BHeXBjlc_U_000002_000012.mp4,pole_vault/_BHeXBjlc_U_000002_000012.mp4,pole_vault,_BHeXBjlc_U_000002_000012.mp4,.mp4,pole vault,pole vault
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\presenting_weather_forecast\_0Z8H7FAtvI_000000_000010.mp4,presenting_weather_forecast/_0Z8H7FAtvI_000000_000010.mp4,presenting_weather_forecast,_0Z8H7FAtvI_000000_000010.mp4,.mp4,presenting weather forecast,presenting weather forecast
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\presenting_weather_forecast\_4vU-bm_VSw_000046_000056.mp4,presenting_weather_forecast/_4vU-bm_VSw_000046_000056.mp4,presenting_weather_forecast,_4vU-bm_VSw_000046_000056.mp4,.mp4,presenting weather forecast,presenting weather forecast
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\presenting_weather_forecast\_6THWOSHti0_000004_000014.mp4,presenting_weather_forecast/_6THWOSHti0_000004_000014.mp4,presenting_weather_forecast,_6THWOSHti0_000004_000014.mp4,.mp4,presenting weather forecast,presenting weather forecast
C:\Users\zx\Desktop\scenario2_pose_lab\scenario2_pose_lab\tiny-Kinetics-400\pull_ups\_-EjoTTlXVw_000292_000302.mp4,pull_ups/_-EjoTTlXVw_000292_000302.mp4,pull_ups,_-EjoTTlXVw_000292_000302.mp4,.mp4,pull ups,pull ups
